SIGLA_UF;CODIGO_CARGO;DESCRICAO_CARGO;NOME_CANDIDATO;SEQUENCIAL_CANDIDATO;COD_SITUACAO_CANDIDATURA;DES_SITUACAO_CANDIDATURA;NUMERO_PARTIDO;CODIGO_LEGENDA;CODIGO_OCUPACAO;DESCRICAO_OCUPACAO;IDADE_DATA_ELEICAO;CODIGO_SEXO;DESCRICAO_SEXO;COD_GRAU_INSTRUCAO;DESCRICAO_GRAU_INSTRUCAO;CODIGO_ESTADO_CIVIL;DESCRICAO_ESTADO_CIVIL;CODIGO_COR_RACA;DESCRICAO_COR_RACA;CODIGO_NACIONALIDADE;DESCRICAO_NACIONALIDADE;DESPESA_MAX_CAMPANHA;COD_SIT_TOT_TURNO;DESC_SIT_TOT_TURNO;VALOR_BEM;VALOR_RECEITA
SP;7;DEPUTADO ESTADUAL;OTACILIO JOSê BARREIROS;2.5E+11;2;DEFERIDO;14;2.5E+11;131;ADVOGADO;63;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;802012.37;137498.38
SP;7;DEPUTADO ESTADUAL;ANTONIO CARLOS RODRIGUES DE SOUZA;2.5E+11;2;DEFERIDO;19;2.5E+11;257;EMPRESµRIO;36;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;530000;4996.27
SP;6;DEPUTADO FEDERAL;LIGIA BONETE PRESTES;2.5E+11;2;DEFERIDO;27;2.5E+11;131;ADVOGADO;53;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;2500000;4;N«O ELEITO;122000;1331.5
SP;7;DEPUTADO ESTADUAL;MARIA REGINA GONÄALVES;2.5E+11;2;DEFERIDO;43;2.5E+11;298;SERVIDOR PÈBLICO MUNICIPAL;53;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;335603.81;687808.51
SP;6;DEPUTADO FEDERAL;OSVALDO FRANCESCHI JUNIOR;2.5E+11;2;DEFERIDO;43;2.5E+11;111;MêDICO;53;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;893274.28;110079.16
SP;7;DEPUTADO ESTADUAL;JORGE WILSON GONÄALVES DE MATTOS;2.5E+11;2;DEFERIDO;10;2.5E+11;298;SERVIDOR PÈBLICO MUNICIPAL;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;2;ELEITO POR QP;1347250;1322120.08
SP;7;DEPUTADO ESTADUAL;JOSê DE BARROS TEIXEIRA;2.5E+11;2;DEFERIDO;44;2.5E+11;303;GERENTE;44;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;4;N«O ELEITO;237507.14;8266.57
SP;7;DEPUTADO ESTADUAL;NELITO ANGELO DE NOVAES;2.5E+11;2;DEFERIDO;45;2.5E+11;403;"CORRETOR DE IM‡VEIS	 SEGUROS	 T÷TULOS E VALORES";64;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);2;PRETA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;6542.28;824.47
SP;7;DEPUTADO ESTADUAL;LOURDES QUADROS ALVES;2.5E+11;2;DEFERIDO;16;2.5E+11;265;PROFESSOR DE ENSINO FUNDAMENTAL;53;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;300000;5;SUPLENTE;282000;939.96
SP;6;DEPUTADO FEDERAL;HEITOR HENRIQUE GONZALEZ TAKUMA;2.5E+11;2;DEFERIDO;14;2.5E+11;101;ENGENHEIRO;59;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO(A) JUDICIALMENTE;1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;3610388.17;93963.24
SP;6;DEPUTADO FEDERAL;ARNALDO CALIL PEREIRA JARDIM;2.5E+11;2;DEFERIDO;23;2.5E+11;277;DEPUTADO;59;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;2;ELEITO POR QP;1995345.51;4805922.75
SP;7;DEPUTADO ESTADUAL;SERGIO LUIS DA SILVA;2.5E+11;2;DEFERIDO;45;2.5E+11;257;EMPRESµRIO;36;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;152000;1292.35
SP;6;DEPUTADO FEDERAL;PEDRO SERAFIM JUNIOR;2.5E+11;2;DEFERIDO;12;2.5E+11;111;MêDICO;51;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;7000000;5;SUPLENTE;10682066.09;1633484.63
SP;6;DEPUTADO FEDERAL;FERNANDO DOS SANTOS COELHO;2.5E+11;2;DEFERIDO;77;2.5E+11;999;OUTROS;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;5000;105254.95
SP;7;DEPUTADO ESTADUAL;LEIVA MARTINS DE FREITAS;2.5E+11;2;DEFERIDO;40;2.5E+11;101;ENGENHEIRO;39;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;16500;2090
SP;6;DEPUTADO FEDERAL;MAURICIO DE OLIVEIRA CARNEIRO;2.5E+11;2;DEFERIDO;15;2.5E+11;131;ADVOGADO;38;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;168000;126408.41
SP;6;DEPUTADO FEDERAL;FAUSTO RUY PINATO;2.5E+11;2;DEFERIDO;10;2.5E+11;131;ADVOGADO;37;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;3;ELEITO POR MêDIA;117341.13;143644.67
SP;7;DEPUTADO ESTADUAL;ROGERIO FELIPPE;2.5E+11;2;DEFERIDO;20;2.5E+11;171;JORNALISTA E REDATOR;57;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2500000;5;SUPLENTE;234500;6833.2
SP;6;DEPUTADO FEDERAL;SEBASTI«O ATILIO DA SILVA;2.5E+11;2;DEFERIDO;50;2.5E+11;709;TRABALHADOR DE CONSTRUÄ«O CIVIL;53;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;700000;5;SUPLENTE;230000;23740
SP;6;DEPUTADO FEDERAL;ANTONIO ADOLPHO LOBBE NETO;2.5E+11;2;DEFERIDO;45;2.5E+11;264;BIOMêDICO;57;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;477554.59;406480.36
SP;6;DEPUTADO FEDERAL;IVANILDO GOMES NOGUEIRA;2.5E+11;2;DEFERIDO;10;2.5E+11;162;ATOR E DIRETOR DE ESPETµCULOS PÈBLICOS;54;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;339250;32014.98
SP;6;DEPUTADO FEDERAL;EDUARDO PEDROSA CURY;2.5E+11;2;DEFERIDO;45;2.5E+11;257;EMPRESµRIO;51;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;2;ELEITO POR QP;1933463.46;497781.6
SP;6;DEPUTADO FEDERAL;DELIO DE BARROS VELLOSO;2.5E+11;2;DEFERIDO;10;2.5E+11;101;ENGENHEIRO;91;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;644874.52;107138
SP;7;DEPUTADO ESTADUAL;JO«O PEREIRA NUNES;2.5E+11;2;DEFERIDO;20;2.5E+11;254;VIGILANTE;52;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2500000;5;SUPLENTE;93396.27;5598.21
SP;6;DEPUTADO FEDERAL;ROBERTO ALVES DE LUCENA;2.5E+11;2;DEFERIDO;43;2.5E+11;277;DEPUTADO;48;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;2;ELEITO POR QP;820928.73;316915.53
SP;6;DEPUTADO FEDERAL;DONIZETE ANTONIO MARCELINO;2.5E+11;2;DEFERIDO;50;2.5E+11;266;PROFESSOR DE ENSINO MêDIO;58;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;700000;5;SUPLENTE;4500;6000
SP;6;DEPUTADO FEDERAL;VITOR LIPPI;2.5E+11;2;DEFERIDO;45;2.5E+11;111;MêDICO;55;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;2;ELEITO POR QP;713217.64;810435.96
SP;6;DEPUTADO FEDERAL;DECIO COUTO CLEMENTE;2.5E+11;2;DEFERIDO;51;2.5E+11;125;ADMINISTRADOR;65;2;MASCULINO;8;SUPERIOR COMPLETO;5;VIÈVO(A);3;PARDA;1;BRASILEIRA NATA;7000000;4;N«O ELEITO;71712.48;2100
SP;6;DEPUTADO FEDERAL;MARCOS CARDOSO TALARICO;2.5E+11;2;DEFERIDO;40;2.5E+11;257;EMPRESµRIO;25;2;MASCULINO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;268907.43;18359.46
SP;7;DEPUTADO ESTADUAL;MµRCIO HENRIQUE MORENO BARBOSA;2.5E+11;2;DEFERIDO;12;2.5E+11;233;POLICIAL MILITAR;42;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;2500;29683
SP;7;DEPUTADO ESTADUAL;JO«O BICO DE SOUZA;2.5E+11;2;DEFERIDO;55;2.5E+11;257;EMPRESµRIO;47;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;4369000;1059063.9
SP;6;DEPUTADO FEDERAL;THABADA KAORU YAMAUCHI;2.5E+11;2;DEFERIDO;10;2.5E+11;257;EMPRESµRIO;40;4;FEMININO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);4;AMARELA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;15000;71815.6
SP;6;DEPUTADO FEDERAL;EZIO FRANCISCO BALBINO;2.5E+11;2;DEFERIDO;27;2.5E+11;124;CONTADOR;59;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;2500000;4;N«O ELEITO;884137.54;6298
SP;7;DEPUTADO ESTADUAL;JORD«O DOS SANTOS BRITO;2.5E+11;2;DEFERIDO;31;2.5E+11;257;EMPRESµRIO;63;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;300000;1340.5
SP;6;DEPUTADO FEDERAL;ENEIDA FIGUEIREDO KOURY;2.5E+11;2;DEFERIDO;50;2.5E+11;395;BANCµRIO E ECONOMIµRIO;53;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;700000;5;SUPLENTE;187000;27095.24
SP;6;DEPUTADO FEDERAL;ERISBERTO ANTONIO MOREIRA COSTA;2.5E+11;2;DEFERIDO;50;2.5E+11;411;VENDEDOR DE COMêRCIO VAREJISTA E ATACADISTA;43;2;MASCULINO;3;ENSINO FUNDAMENTAL INCOMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;700000;5;SUPLENTE;45000;8542.5
SP;7;DEPUTADO ESTADUAL;LUIZ HENRIQUE CORONADO DA PAZ;2.5E+11;2;DEFERIDO;25;2.5E+11;537;MOTORISTA PARTICULAR;45;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;295.21;16604.46
SP;6;DEPUTADO FEDERAL;EDERSON GONÄALVES DE OLIVEIRA;2.5E+11;2;DEFERIDO;44;2.5E+11;117;FARMAC“UTICO;34;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;4;N«O ELEITO;29000;2802.5
SP;7;DEPUTADO ESTADUAL;SALETE APARECIDA MORALLES NOGUEIRA DA GAMA;2.5E+11;2;DEFERIDO;14;2.5E+11;999;OUTROS;55;4;FEMININO;6;ENSINO MêDIO COMPLETO;5;VIÈVO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;50000;3808.75
SP;7;DEPUTADO ESTADUAL;RODRIGO MORELLO DE TOLEDO DAMI«O;2.5E+11;2;DEFERIDO;54;2.5E+11;131;ADVOGADO;33;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;4;N«O ELEITO;144346.68;14568
SP;6;DEPUTADO FEDERAL;PAULO PEREIRA DA SILVA;2.5E+11;2;DEFERIDO;77;2.5E+11;999;OUTROS;58;2;MASCULINO;6;ENSINO MêDIO COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;2;ELEITO POR QP;509695.5;2859448.5
SP;7;DEPUTADO ESTADUAL;MARCO ANT‚NIO VICENSIO;2.5E+11;2;DEFERIDO;28;2.5E+11;131;ADVOGADO;36;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;122896.59;10711.78
SP;6;DEPUTADO FEDERAL;VERA REGINA HENNE GIL;2.5E+11;2;DEFERIDO;14;2.5E+11;141;BACTERIOLOGISTA E ASSEMELHADOS;50;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;278991;7339.2
SP;7;DEPUTADO ESTADUAL;EDERLY APARECIDA MENEGUINI VIEIRA;2.5E+11;2;DEFERIDO;28;2.5E+11;531;MOTORISTA DE VE÷CULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS;54;4;FEMININO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;3500;383.71
SP;7;DEPUTADO ESTADUAL;JOSê PAULINO DE SOUZA JUNIOR;2.5E+11;2;DEFERIDO;13;2.5E+11;257;EMPRESµRIO;39;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;35000;211752.12
SP;7;DEPUTADO ESTADUAL;MILTON FERREIRA DA SILVA;2.5E+11;2;DEFERIDO;31;2.5E+11;111;MêDICO;58;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;1483375.56;77800
SP;7;DEPUTADO ESTADUAL;ROSA DOS SANTOS ALMANÄA MARINI;2.5E+11;2;DEFERIDO;50;2.5E+11;230;PEDAGOGO;47;4;FEMININO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;500000;5;SUPLENTE;300000;451.45
SP;7;DEPUTADO ESTADUAL;ALEXANDRE MARIANO GENTIL;2.5E+11;2;DEFERIDO;17;2.5E+11;257;EMPRESµRIO;41;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;1346450.97;229617.23
SP;7;DEPUTADO ESTADUAL;EVANDRO EITI SAKAI;2.5E+11;2;DEFERIDO;28;2.5E+11;169;COMERCIANTE;38;2;MASCULINO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);4;AMARELA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;57000;366.45
SP;7;DEPUTADO ESTADUAL;ZANONI RIBEIRO DE ALMEIDA FILHO;2.5E+11;2;DEFERIDO;40;2.5E+11;257;EMPRESµRIO;55;2;MASCULINO;5;ENSINO MêDIO INCOMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;25000;13060
SP;7;DEPUTADO ESTADUAL;RITA DE CASSIA RODRIGUES BUONADUCE;2.5E+11;2;DEFERIDO;45;2.5E+11;257;EMPRESµRIO;42;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;45000;200
SP;6;DEPUTADO FEDERAL;MARLI JOSE DA SILVA BARBOSA;2.5E+11;2;DEFERIDO;54;2.5E+11;131;ADVOGADO;48;4;FEMININO;7;SUPERIOR INCOMPLETO;1;SOLTEIRO(A);2;PRETA;1;BRASILEIRA NATA;5000000;4;N«O ELEITO;120000;5200
SP;7;DEPUTADO ESTADUAL;VALêRIA CRISTINA DE OLIVEIRA;2.5E+11;2;DEFERIDO;14;2.5E+11;999;OUTROS;47;4;FEMININO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;22000;3915
SP;7;DEPUTADO ESTADUAL;JOSê ALVES RIBEIRO;2.5E+11;2;DEFERIDO;54;2.5E+11;124;CONTADOR;67;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;4;N«O ELEITO;199536.5;16504.85
SP;7;DEPUTADO ESTADUAL;ZERNICE FERREIRA GONZAGA;2.5E+11;2;DEFERIDO;13;2.5E+11;266;PROFESSOR DE ENSINO MêDIO;61;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;209636;48900.5
SP;7;DEPUTADO ESTADUAL;ITAMAR COPPIO;2.5E+11;2;DEFERIDO;15;2.5E+11;111;MêDICO;63;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;844451.38;797961.6
SP;7;DEPUTADO ESTADUAL;DANIEL RODRIGUES LEITE;2.5E+11;2;DEFERIDO;36;2.5E+11;298;SERVIDOR PÈBLICO MUNICIPAL;38;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;116796.72;4948.2
SP;7;DEPUTADO ESTADUAL;ANDRê BEZERRA RIBEIRO SOARES;2.5E+11;2;DEFERIDO;25;2.5E+11;277;DEPUTADO;39;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;2;ELEITO POR QP;617982.59;354977.36
SP;6;DEPUTADO FEDERAL;FRANCISCO DE PAULA DE OLIVEIRA LEITE;2.5E+11;2;DEFERIDO;45;2.5E+11;278;VEREADOR;35;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;774253.06;48893.5
SP;7;DEPUTADO ESTADUAL;ANTONIO CEZAR CORREIA FREIRE;2.5E+11;2;DEFERIDO;25;2.5E+11;910;SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA;40;2;MASCULINO;7;SUPERIOR INCOMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;2;ELEITO POR QP;230000;210435.8
SP;6;DEPUTADO FEDERAL;WALDO BARRETO JUNIOR;2.5E+11;2;DEFERIDO;14;2.5E+11;257;EMPRESµRIO;63;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;144161.2;7719.45
SP;7;DEPUTADO ESTADUAL;MARCO ANTONIO DE ANDRADE;2.5E+11;2;DEFERIDO;43;2.5E+11;512;CABELEIREIRO E BARBEIRO;60;2;MASCULINO;4;ENSINO FUNDAMENTAL COMPLETO;9;DIVORCIADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;13000;10
SP;7;DEPUTADO ESTADUAL;REINALDO GUIMAR«ES MOTA;2.5E+11;2;DEFERIDO;40;2.5E+11;237;REPRESENTANTE COMERCIAL;50;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;5;SUPLENTE;275898.04;66402.92
SP;6;DEPUTADO FEDERAL;JOSê HENRIQUE BAPTISTA PEREIRA;2.5E+11;2;DEFERIDO;31;2.5E+11;111;MêDICO;49;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;4;N«O ELEITO;556557.81;2186
SP;7;DEPUTADO ESTADUAL;LAURA LEAL DE CASTRO;2.5E+11;2;DEFERIDO;16;2.5E+11;231;PETROLEIRO;38;4;FEMININO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);3;PARDA;1;BRASILEIRA NATA;300000;5;SUPLENTE;39000;3436.39
SP;6;DEPUTADO FEDERAL;COSME DAMI«O GERALDINO;2.5E+11;2;DEFERIDO;40;2.5E+11;923;APOSENTADO (EXCETO SERVIDOR PÈBLICO);67;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;171436.93;4439.65
SP;7;DEPUTADO ESTADUAL;LUIS LEITE DE CAMARGO;2.5E+11;2;DEFERIDO;14;2.5E+11;131;ADVOGADO;50;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;686500;42574.04
SP;7;DEPUTADO ESTADUAL;MARIA LUCIA BORGES;2.5E+11;2;DEFERIDO;31;2.5E+11;257;EMPRESµRIO;62;4;FEMININO;6;ENSINO MêDIO COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;599800;4650
SP;7;DEPUTADO ESTADUAL;VALTENCIR DE FARIAS QUEIROZ;2.5E+11;2;DEFERIDO;50;2.5E+11;297;SERVIDOR PÈBLICO ESTADUAL;43;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;500000;5;SUPLENTE;155000;2847.4
SP;7;DEPUTADO ESTADUAL;PEDRO LUIZ PAGNI;2.5E+11;2;DEFERIDO;14;2.5E+11;257;EMPRESµRIO;60;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;8980000;10165
SP;7;DEPUTADO ESTADUAL;ORIVALDO PRATO;2.5E+11;2;DEFERIDO;17;2.5E+11;999;OUTROS;42;2;MASCULINO;8;SUPERIOR COMPLETO;7;SEPARADO(A) JUDICIALMENTE;3;PARDA;1;BRASILEIRA NATA;4000000;5;SUPLENTE;57280.18;2779.65
SP;7;DEPUTADO ESTADUAL;STANISLAW SZERMETA;2.5E+11;2;DEFERIDO;50;2.5E+11;703;ELETRICISTA E ASSEMELHADOS;69;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;2;BRASILEIRA (NATURALIZADA);500000;5;SUPLENTE;290000;7994
SP;6;DEPUTADO FEDERAL;JAIR FRANCISCO ARCI;2.5E+11;2;DEFERIDO;14;2.5E+11;257;EMPRESµRIO;47;2;MASCULINO;7;SUPERIOR INCOMPLETO;7;SEPARADO(A) JUDICIALMENTE;1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;119887.37;1620
SP;7;DEPUTADO ESTADUAL;DENIS DUCK;2.5E+11;2;DEFERIDO;54;2.5E+11;102;ARQUITETO;49;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;4000000;4;N«O ELEITO;245125.95;2227.87
SP;7;DEPUTADO ESTADUAL;FLµVIO ANTONIO LAZZAROTTO;2.5E+11;2;DEFERIDO;50;2.5E+11;131;ADVOGADO;45;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;500000;5;SUPLENTE;60000;6080
SP;7;DEPUTADO ESTADUAL;GENILSON PEDROZA DOS SANTOS;2.5E+11;2;DEFERIDO;12;2.5E+11;233;POLICIAL MILITAR;46;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);3;PARDA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;98170;8475.89
SP;7;DEPUTADO ESTADUAL;LIVINO REINALDO REIS;2.5E+11;2;DEFERIDO;50;2.5E+11;999;OUTROS;75;2;MASCULINO;6;ENSINO MêDIO COMPLETO;5;VIÈVO(A);2;PRETA;1;BRASILEIRA NATA;500000;5;SUPLENTE;500000;2650
SP;7;DEPUTADO ESTADUAL;VALDIR SANT' ANNA;2.5E+11;2;DEFERIDO;13;2.5E+11;133;SOCI‡LOGO;53;2;MASCULINO;8;SUPERIOR COMPLETO;9;DIVORCIADO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;386259.17;1185557.84
SP;6;DEPUTADO FEDERAL;ENIO TADEU ZENEZI;2.5E+11;2;DEFERIDO;17;2.5E+11;999;OUTROS;59;2;MASCULINO;6;ENSINO MêDIO COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;6000000;5;SUPLENTE;14500;3716.75
SP;7;DEPUTADO ESTADUAL;ADILSON ROBERTO VEN∂NCIO DE GODOY;2.5E+11;2;DEFERIDO;90;2.5E+11;297;SERVIDOR PÈBLICO ESTADUAL;48;2;MASCULINO;8;SUPERIOR COMPLETO;3;CASADO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;4;N«O ELEITO;115100.03;3478.84
SP;6;DEPUTADO FEDERAL;ROLANDO BELTRAMINE ROLEMBERG;2.5E+11;2;DEFERIDO;15;2.5E+11;131;ADVOGADO;65;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;280000;18815.34
SP;7;DEPUTADO ESTADUAL;CAIO FRANÄA DE GOUVEA GOMES;2.5E+11;2;DEFERIDO;40;2.5E+11;131;ADVOGADO;26;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;3000000;2;ELEITO POR QP;370000;2640488.38
SP;7;DEPUTADO ESTADUAL;RODRIGO CALZZETTA FREIRE;2.5E+11;2;DEFERIDO;65;2.5E+11;171;JORNALISTA E REDATOR;24;2;MASCULINO;8;SUPERIOR COMPLETO;1;SOLTEIRO(A);1;BRANCA;1;BRASILEIRA NATA;5000000;5;SUPLENTE;4634.98;105766.38
